npy_path,png_path,label
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0139.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0139.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0140.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0140.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0141.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0141.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0142.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0142.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0143.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0143.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0144.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0144.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0145.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0145.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0146.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0146.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0147.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0147.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0148.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0148.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0149.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0149.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0150.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0150.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0151.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0151.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0152.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0152.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0153.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0153.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0154.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0154.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0155.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0155.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0156.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0156.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0157.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0157.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0158.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0158.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0159.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0159.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0160.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0160.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0161.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0161.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0162.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0162.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0163.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0163.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0164.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0164.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0165.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0165.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0166.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0166.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0167.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0167.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0168.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0168.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0169.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0169.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0170.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0170.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0171.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0171.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0172.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0172.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0173.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0173.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0174.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0174.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0175.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0175.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0176.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0176.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0177.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0177.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0178.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0178.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0179.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0179.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0180.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0180.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0181.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0181.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0182.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0182.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0183.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0183.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0184.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0184.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0185.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0185.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0186.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0186.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0187.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0187.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0188.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0188.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0189.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0189.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0190.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0190.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0191.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0191.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0192.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0192.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0193.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0193.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0194.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0194.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0195.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0195.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0196.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0196.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0197.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0197.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0198.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0198.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0199.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0199.png,1
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0200.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0200.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0201.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0201.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0202.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0202.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0203.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0203.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0204.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0204.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0205.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0205.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0206.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0206.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0207.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0207.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0208.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0208.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0209.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0209.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0210.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0210.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0211.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0211.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0212.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0212.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0213.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0213.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0214.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0214.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0215.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0215.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0216.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0216.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0217.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0217.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0218.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0218.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0219.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0219.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0220.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0220.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0221.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0221.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0222.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0222.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0223.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0223.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0224.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0224.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0225.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0225.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0226.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0226.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0227.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0227.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0228.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0228.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0229.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0229.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0230.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0230.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0231.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0231.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0232.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0232.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0233.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0233.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0234.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0234.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0235.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0235.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0236.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0236.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0237.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0237.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0238.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0238.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0239.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0239.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0240.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0240.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0241.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0241.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0242.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0242.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0243.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0243.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0244.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0244.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0245.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0245.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0246.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0246.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0247.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0247.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0248.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0248.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0249.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0249.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0250.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0250.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0251.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0251.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0252.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0252.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0253.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0253.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0254.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0254.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0255.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0255.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0256.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0256.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0257.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0257.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0258.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0258.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0259.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0259.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0260.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0260.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0261.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0261.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0262.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0262.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0263.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0263.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0264.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0264.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0265.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0265.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0266.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0266.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0267.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0267.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0268.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0268.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0269.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0269.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0270.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0270.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0271.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0271.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0272.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0272.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0273.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0273.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0274.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0274.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0275.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0275.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0276.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0276.png,0
c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\npy\sample_0277.npy,c:\Users\kalya\Downloads\AIR Guruji Assignment\radar_project\data\trainval\images\sample_0277.png,0
